,CustomerID,TenureMonths,MonthlyCharges,ContractType,InternetService,PaymentMethod,Churn,Churn_Flag
10184,CUST106135,24,117.37,Month-to-month,DSL,Mailed check,no,0
10185,CUST103684,11,114.52,One year,Fiber optic,Credit card,no,0
10186,CUST109570,16,66.06,Month-to-month,Fiber optic,Mailed check,yes,1
10187,CUST105823,43,89.26,Month-to-month,Fiber optic,Credit card,no,0
10188,CUST108143,20,93.8,month to month,Fiber optic,Bank transfer,no,0
10189,CUST106965,7,84.6,Month-to-month,No,Bank transfer,no,0
10190,CUST104081,18,77.94,Month-to-month,DSL,Mailed check,no,0
10191,CUST107561,15,70.9,One year,DSL,Bank transfer,no,0
10192,CUST100187,18,99.19,Month-to-month,DSL,Electronic check,yes,1
10193,CUST106379,21,72.29,Month-to-month,Fiber optic,Electronic check,no,0
10194,CUST101796,27,59.37,Month-to-month,DSL,Mailed check,no,0
10195,CUST101849,7,70.06,Two year,DSL,Mailed check,yes,1
10196,CUST109729,15,82.07,,Fiber optic,Electronic check,yes,1
10197,CUST100095,10,70.06,Month-to-month,DSL,Electronic check,yes,1
10198,CUST100130,31,93.53,One year,DSL,Bank transfer,no,0
10199,CUST106035,39,38.33,Month-to-month,Fiber optic,Bank transfer,no,0
10200,CUST106628,3,23.52,Month-to-month,Fiber optic,Credit card,no,0
10201,CUST110973,38,47.09,Two year,Fiber optic,Credit card,no,0
10202,CUST100014,12,70.06,One year,DSL,Credit card,yes,1
10203,CUST105508,21,27.98,One year,No,Mailed check,yes,1
10204,CUST109178,15,63.26,One year,DSL,Bank transfer,nan,0
10205,CUST103333,35,47.93,Month-to-month,Fiber optic,Bank transfer,yes,1
10206,CUST106484,4,88.88,Month-to-month,Fiber optic,Electronic check,no,0
10207,CUST109125,25,67.57,Month-to-month,DSL,Bank transfer,yes,1
10208,CUST106039,7,63.98,Month-to-month,Fiber optic,Bank transfer,no,0
10209,CUST110772,31,55.57,One year,DSL,electronic check,no,0
10210,CUST108084,9,87.41,Two year,Fiber optic,Mailed check,no,0
10211,CUST100469,50,70.06,Month-to-month,DSL,Electronic check,no,0
10212,CUST106769,4,25.93,Month-to-month,No,Credit card,no,0
10213,CUST100490,31,119.17,Month-to-month,No,Bank transfer,no,0
10214,CUST103602,20,85.39,One year,DSL,Credit card,no,0
10215,CUST100702,8,43.86,One year,DSL,Credit card,yes,1
10216,CUST104823,20,70.06,month to month,Fiber optic,Mailed check,no,0
10217,CUST106730,23,101.62,Month-to-month,DSL,Bank transfer,no,0
10218,CUST110085,45,76.49,One year,DSL,Bank transfer,no,0
10219,CUST110437,12,82.69,Month-to-month,DSL,Credit card,no,0
10220,CUST102245,11,59.2,Month-to-month,DSL,Electronic check,yes,1
10221,CUST110178,20,44.7,Month-to-month,DSL,Bank transfer,no,0
10222,CUST104479,20,77.11,Two year,No,Electronic check,no,0
10223,CUST102680,12,86.53,Month-to-month,DSL,Mailed check,no,0
10224,CUST110589,25,33.84,One year,DSL,Credit card,yes,1
10225,CUST102971,18,103.4,Month-to-month,Fiber optic,Mailed check,no,0
10226,CUST106407,10,47.95,One year,Fiber optic,Mailed check,no,0
10227,CUST102611,13,43.96,Month-to-month,Fiber optic,Bank transfer,no,0
10228,CUST107696,47,113.71,One year,No,Credit card,yes,1
10229,CUST102229,20,40.83,One year,DSL,Credit card,no,0
10230,CUST109070,6,53.29,month to month,Fiber optic,Mailed check,no,0
10231,CUST108960,11,51.67,Two year,DSL,Credit card,no,0
10232,CUST110166,43,50.54,Two year,Fiber optic,Electronic check,yes,1
10233,CUST103726,11,9999.0,Two year,No,Mailed check,no,0
10234,CUST103349,13,79.4,Month-to-month,DSL,Bank transfer,no,0
10235,CUST110857,40,52.95,Two year,Fiber optic,Bank transfer,no,0
10236,CUST107065,1,106.6,One year,Fiber optic,Bank transfer,no,0
10237,CUST106473,8,70.06,Two year,Fiber optic,Mailed check,no,0
10238,CUST108353,29,27.15,Two year,DSL,Bank transfer,no,0
10239,CUST103864,11,69.27,One year,No,Bank transfer,no,0
10240,CUST110422,23,24.55,Month-to-month,No,Credit card,no,0
10241,CUST108502,8,105.48,Two year,DSL,Mailed check,no,0
10242,CUST102332,25,71.46,Month-to-month,DSL,Mailed check,nan,0
10243,CUST109153,15,88.81,Month-to-month,Fiber optic,Credit card,no,0
10244,CUST103708,43,112.69,Two year,Fiber optic,Electronic check,no,0
10245,CUST107610,36,54.34,,Fiber optic,Bank transfer,no,0
10246,CUST106159,24,75.68,One year,No,Bank transfer,yes,1
10247,CUST106288,29,37.17,Month-to-month,DSL,Mailed check,nan,0
10248,CUST107115,15,21.18,,DSL,Mailed check,no,0
10249,CUST110953,14,118.0,One year,Fiber optic,Electronic check,yes,1
10250,CUST104521,31,26.18,Month-to-month,Fiber optic,Credit card,no,0
10251,CUST105329,52,42.63,Two year,DSL,Mailed check,no,0
10252,CUST103306,29,28.7,month to month,No,Bank transfer,yes,1
10253,CUST101255,4,37.08,Two year,No,Credit card,yes,1
10254,CUST104946,16,49.21,Two year,No,Mailed check,no,0
10255,CUST107118,10,62.27,Month-to-month,Fiber optic,Credit card,no,0
10256,CUST106836,15,25.72,One year,Fiber optic,Bank transfer,yes,1
10257,CUST110872,32,70.06,Month-to-month,DSL,Credit card,no,0
10258,CUST102983,21,54.79,Two year,Fiber optic,Bank transfer,no,0
10259,CUST110390,30,20.3,Month-to-month,Fiber optic,Mailed check,no,0
10260,CUST104336,26,70.06,Two year,Fiber optic,Mailed check,yes,1
10261,CUST101215,5,87.79,Month-to-month,No,Electronic check,yes,1
10262,CUST107509,8,91.37,Two year,,Electronic check,no,0
10264,CUST108911,15,68.4,Month-to-month,Fiber optic,Mailed check,no,0
10265,CUST100744,20,70.06,Month-to-month,Fiber optic,Electronic check,yes,1
10266,CUST109176,5,59.25,One year,DSL,Bank transfer,no,0
10267,CUST102051,20,71.62,Month-to-month,Fiber optic,Electronic check,no,0
10268,CUST108085,36,77.44,Month-to-month,Fiber optic,Electronic check,no,0
10269,CUST106865,20,88.96,Two year,DSL,Bank transfer,no,0
10270,CUST106080,20,77.99,Month-to-month,DSL,Credit card,no,0
10271,CUST106165,3,107.74,Month-to-month,Fiber optic,Credit card,yes,1
10272,CUST108967,24,70.06,Month-to-month,Fiber optic,,no,0
10273,CUST105877,42,84.01,Month-to-month,DSL,Electronic check,no,0
10274,CUST110322,9,63.31,Month-to-month,No,Credit card,no,0
10275,CUST109808,20,103.53,One year,Fiber optic,Electronic check,nan,0
10276,CUST109896,17,84.32,Month-to-month,Fiber optic,Credit card,yes,1
10277,CUST101496,16,70.06,,Fiber optic,Mailed check,no,0
10278,CUST102291,24,39.48,Month-to-month,DSL,Bank transfer,no,0
10279,CUST107517,35,70.06,One year,,Mailed check,no,0
10280,CUST101421,26,96.53,Month-to-month,DSL,Credit card,no,0
10281,CUST102767,17,46.56,Month-to-month,Fiber optic,,no,0
10282,CUST101380,69,92.19,Month-to-month,DSL,Bank transfer,no,0
10283,CUST106531,18,105.93,Month-to-month,Fiber optic,Electronic check,yes,1
10284,CUST102503,9,90.56,Month-to-month,Fiber optic,Credit card,no,0
10285,CUST101772,8,70.06,,Fiber optic,,yes,1
10286,CUST106667,4,35.36,Month-to-month,DSL,Bank transfer,no,0
10287,CUST102563,16,85.41,Two year,DSL,Credit card,no,0
10288,CUST106447,12,26.37,One year,Fiber optic,Credit card,no,0
10289,CUST108804,20,48.6,Two year,Fiber optic,Mailed check,no,0
10290,CUST102457,4,56.25,Month-to-month,DSL,Mailed check,yes,1
10291,CUST105762,60,48.97,One year,No,Credit card,yes,1
10292,CUST109832,7,45.74,Two year,,Mailed check,no,0
10293,CUST109124,21,93.85,Month-to-month,DSL,Bank transfer,no,0
10294,CUST103562,10,28.14,Month-to-month,Fiber optic,Bank transfer,no,0
10295,CUST104938,29,70.06,One year,DSL,Mailed check,no,0
10296,CUST100275,4,57.32,Month-to-month,DSL,Credit card,no,0
10297,CUST108583,2,50.39,Month-to-month,Fiber optic,electronic check,no,0
10298,CUST101795,41,52.29,Month-to-month,Fiber optic,Mailed check,no,0
10299,CUST108193,17,102.39,Two year,DSL,Credit card,no,0
10300,CUST102498,44,27.3,,Fiber optic,Bank transfer,no,0
10301,CUST106125,7,111.14,Month-to-month,DSL,Mailed check,yes,1
10302,CUST103448,48,47.49,Month-to-month,Fiber optic,Electronic check,no,0
10303,CUST100537,36,71.76,One year,Fiber optic,Credit card,no,0
10304,CUST102497,41,111.13,Month-to-month,DSL,Bank transfer,yes,1
10305,CUST108794,17,69.21,Month-to-month,Fiber optic,Credit card,no,0
10306,CUST109422,17,113.46,Month-to-month,No,Mailed check,no,0
10307,CUST103127,43,103.54,month to month,No,Bank transfer,no,0
10308,CUST103511,7,79.99,month to month,No,Mailed check,yes,1
10309,CUST105518,10,84.94,One year,Fiber optic,Electronic check,yes,1
10310,CUST100818,45,42.41,One year,DSL,,no,0
10311,CUST108444,34,26.18,One year,Fiber optic,Electronic check,yes,1
10312,CUST109885,34,55.44,Month-to-month,Fiber optic,Credit card,no,0
10313,CUST108233,3,109.76,Month-to-month,No,Electronic check,no,0
10314,CUST106450,25,68.09,Month-to-month,Fiber optic,Bank transfer,yes,1
10315,CUST100341,13,89.55,Month-to-month,No,Mailed check,no,0
10316,CUST100010,8,119.32,Month-to-month,Fiber optic,Bank transfer,yes,1
10317,CUST102418,14,89.48,Month-to-month,DSL,Credit card,yes,1
10319,CUST101280,27,85.83,,DSL,Credit card,no,0
10320,CUST108245,16,95.07,Month-to-month,DSL,,no,0
10321,CUST101725,24,101.37,One year,Fiber optic,Mailed check,yes,1
10322,CUST101760,7,89.89,,Fiber optic,Credit card,yes,1
10323,CUST106515,16,51.51,One year,No,Electronic check,no,0
10324,CUST107441,17,70.06,Month-to-month,Fiber optic,Credit card,nan,0
10325,CUST103244,23,84.33,Two year,DSL,Electronic check,no,0
10326,CUST104966,23,28.47,Two year,Fiber optic,Electronic check,yes,1
10327,CUST100964,13,63.44,One year,DSL,Electronic check,no,0
10328,CUST106133,40,115.66,One year,No,Credit card,no,0
10329,CUST105106,8,57.82,,,Electronic check,no,0
10330,CUST105484,62,97.0,One year,Fiber optic,Mailed check,no,0
10331,CUST106204,16,111.77,Month-to-month,Fiber optic,electronic check,no,0
10332,CUST107710,18,63.8,One year,Fiber optic,Electronic check,no,0
10333,CUST100760,16,44.88,One year,Fiber optic,Credit card,yes,1
10334,CUST100722,20,70.06,Month-to-month,DSL,Bank transfer,no,0
10335,CUST101456,32,70.06,Month-to-month,Fiber optic,Electronic check,no,0
10336,CUST100149,6,29.08,Two year,DSL,Bank transfer,no,0
10337,CUST100296,20,50.8,Month-to-month,DSL,,yes,1
10338,CUST100742,11,70.06,,No,Bank transfer,nan,0
10339,CUST100741,5,83.3,Month-to-month,Fiber optic,Bank transfer,no,0
10340,CUST101567,15,110.23,Month-to-month,Fiber optic,Bank transfer,no,0
10341,CUST106372,27,95.34,One year,No,Credit card,no,0
10342,CUST104044,50,87.89,Two year,Fiber optic,Electronic check,no,0
10343,CUST105959,25,36.89,Month-to-month,Fiber optic,Electronic check,no,0
10344,CUST104024,21,36.9,Two year,No,Credit card,yes,1
10345,CUST107322,39,80.96,Month-to-month,Fiber optic,Electronic check,yes,1
10346,CUST110061,10,41.09,Month-to-month,DSL,Electronic check,yes,1
10347,CUST100679,23,41.13,Month-to-month,Fiber optic,Mailed check,no,0
10348,CUST106971,21,117.58,Month-to-month,No,Electronic check,nan,0
10349,CUST109529,26,95.92,Month-to-month,Fiber optic,Bank transfer,no,0
10350,CUST100831,11,26.9,month to month,DSL,Mailed check,no,0
10351,CUST108072,32,29.23,One year,Fiber optic,Bank transfer,no,0
10352,CUST100766,26,65.25,Two year,Fiber optic,,no,0
10353,CUST102951,20,70.06,Month-to-month,No,Credit card,yes,1
10354,CUST106782,34,89.8,Month-to-month,No,Credit card,no,0
10355,CUST106584,16,98.23,Month-to-month,DSL,Electronic check,no,0
10356,CUST109810,4,75.7,One year,,Electronic check,no,0
10357,CUST101936,25,41.66,One year,No,Mailed check,no,0
10358,CUST105896,10,50.78,Month-to-month,DSL,,yes,1
10359,CUST100136,42,30.84,Month-to-month,DSL,Bank transfer,yes,1
10360,CUST107890,11,75.27,One year,DSL,Mailed check,no,0
10361,CUST105162,19,111.37,,DSL,Bank transfer,no,0
10362,CUST104706,67,50.04,Month-to-month,DSL,Credit card,yes,1
10363,CUST103353,10,84.87,,Fiber optic,Bank transfer,no,0
10364,CUST107630,12,70.06,One year,Fiber optic,Credit card,no,0
10365,CUST100343,13,22.19,One year,No,Electronic check,no,0
10366,CUST109897,14,71.62,Two year,No,Credit card,no,0
10367,CUST108706,31,20.01,Month-to-month,Fiber optic,Credit card,no,0
10368,CUST100217,28,70.06,Month-to-month,Fiber optic,Credit card,no,0
10369,CUST105904,2,89.86,One year,Fiber optic,Electronic check,yes,1
10370,CUST108064,20,67.23,Two year,Fiber optic,Credit card,no,0
10371,CUST107262,21,66.36,,DSL,Bank transfer,no,0
10372,CUST106787,20,72.79,Month-to-month,Fiber optic,Credit card,yes,1
10373,CUST107549,3,70.06,Month-to-month,No,Bank transfer,no,0
10374,CUST103675,29,49.31,Month-to-month,DSL,Bank transfer,yes,1
10375,CUST108024,5,61.82,,,,yes,1
10376,CUST106606,1,61.09,Month-to-month,DSL,Bank transfer,yes,1
10377,CUST107963,4,54.7,Month-to-month,DSL,Electronic check,no,0
10378,CUST108986,5,63.52,Month-to-month,DSL,Electronic check,no,0
10379,CUST110304,38,75.92,One year,,Electronic check,no,0
10380,CUST106934,14,82.81,Month-to-month,Fiber optic,Mailed check,no,0
10381,CUST108006,20,99.58,Month-to-month,DSL,Electronic check,no,0
10382,CUST106472,9,104.56,Month-to-month,No,Mailed check,nan,0
10383,CUST108744,35,52.93,Month-to-month,Fiber optic,Credit card,no,0
10384,CUST101373,20,99.79,Two year,No,Bank transfer,yes,1
10385,CUST107029,20,42.61,Month-to-month,No,Electronic check,nan,0
10386,CUST109091,37,9999.0,Month-to-month,DSL,Electronic check,no,0
10387,CUST106419,20,40.28,Month-to-month,No,Mailed check,nan,0
10388,CUST104915,5,68.18,Month-to-month,Fiber optic,Electronic check,no,0
10389,CUST101887,20,70.01,Two year,No,Mailed check,no,0
10390,CUST108924,7,100.28,Month-to-month,No,Credit card,yes,1
10391,CUST109835,23,27.02,Month-to-month,Fiber optic,Credit card,no,0
10392,CUST109679,52,67.93,Month-to-month,No,electronic check,no,0
10393,CUST109046,8,41.09,One year,Fiber optic,Bank transfer,no,0
10394,CUST100008,23,90.82,,No,Bank transfer,no,0
10395,CUST106333,47,82.82,Month-to-month,Fiber optic,electronic check,yes,1
10396,CUST106706,20,44.13,Month-to-month,DSL,Credit card,no,0
10397,CUST110374,15,106.22,Month-to-month,Fiber optic,Electronic check,no,0
10398,CUST105967,34,30.17,Month-to-month,Fiber optic,electronic check,no,0
10399,CUST100138,32,26.55,Month-to-month,Fiber optic,Electronic check,no,0
10400,CUST109202,40,106.08,One year,No,Bank transfer,no,0
10401,CUST102547,28,76.62,Month-to-month,Fiber optic,Bank transfer,no,0
10402,CUST110134,9,70.06,Month-to-month,,Bank transfer,no,0
10403,CUST104984,3,81.54,Two year,Fiber optic,Electronic check,yes,1
10404,CUST104968,20,70.06,Two year,Fiber optic,Mailed check,no,0
10405,CUST101816,9,110.73,Two year,,Bank transfer,no,0
10406,CUST106056,23,70.06,One year,Fiber optic,Credit card,no,0
10407,CUST103009,25,69.15,Month-to-month,DSL,Mailed check,yes,1
10408,CUST110867,40,70.06,Two year,Fiber optic,Bank transfer,no,0
10409,CUST110429,29,102.18,Month-to-month,DSL,Bank transfer,yes,1
10410,CUST104152,12,101.88,month to month,No,,yes,1
10411,CUST101014,28,30.45,Two year,No,Bank transfer,no,0
10412,CUST101403,15,70.06,Two year,DSL,Electronic check,yes,1
10413,CUST105319,20,67.65,,Fiber optic,Mailed check,no,0
10414,CUST103083,14,91.02,Two year,DSL,Mailed check,no,0
10415,CUST102793,20,66.11,One year,DSL,Credit card,yes,1
10416,CUST102368,14,36.93,Two year,No,Electronic check,yes,1
10417,CUST107071,31,60.61,Month-to-month,DSL,Mailed check,no,0
10418,CUST106946,18,67.71,Month-to-month,No,Electronic check,no,0
10419,CUST102198,49,44.1,Month-to-month,Fiber optic,Mailed check,no,0
10420,CUST108549,19,29.99,Month-to-month,Fiber optic,Credit card,no,0
10421,CUST110689,38,88.25,Month-to-month,,Electronic check,no,0
10422,CUST101635,6,42.12,Month-to-month,DSL,Electronic check,no,0
10423,CUST106047,16,71.97,Two year,DSL,Bank transfer,no,0
10424,CUST104445,44,34.17,Month-to-month,Fiber optic,Mailed check,no,0
10425,CUST105428,52,51.62,Month-to-month,Fiber optic,Credit card,no,0
10426,CUST105834,11,40.61,Two year,Fiber optic,Credit card,no,0
10427,CUST100856,20,80.06,One year,Fiber optic,,no,0
10428,CUST107980,16,70.06,Two year,No,Credit card,no,0
10429,CUST100360,20,100.76,Month-to-month,Fiber optic,Credit card,yes,1
10430,CUST102179,1,23.59,Two year,DSL,Mailed check,yes,1
10431,CUST101090,20,58.46,Month-to-month,Fiber optic,Bank transfer,no,0
10432,CUST101757,10,97.42,Month-to-month,Fiber optic,,no,0
10433,CUST106592,20,116.99,Two year,,Electronic check,no,0
10434,CUST106136,13,64.1,One year,No,Mailed check,yes,1
10435,CUST102751,49,29.62,Two year,DSL,Mailed check,no,0
10436,CUST110655,33,21.15,Month-to-month,Fiber optic,electronic check,no,0
10437,CUST102287,31,48.03,Month-to-month,DSL,Mailed check,no,0
10438,CUST110312,16,62.96,One year,,Credit card,no,0
10439,CUST104088,26,75.46,Month-to-month,Fiber optic,Bank transfer,no,0
10440,CUST100324,26,70.06,Month-to-month,Fiber optic,Bank transfer,no,0
10441,CUST104811,2,68.81,,Fiber optic,Mailed check,no,0
10442,CUST104312,31,22.29,Month-to-month,DSL,Mailed check,no,0
10443,CUST108079,23,42.2,One year,No,Mailed check,no,0
10444,CUST102820,40,36.65,Month-to-month,DSL,Credit card,no,0
10445,CUST106502,42,119.84,Month-to-month,DSL,Electronic check,nan,0
10446,CUST102066,10,59.13,One year,No,Bank transfer,no,0
10447,CUST103021,19,61.79,month to month,No,Mailed check,yes,1
10448,CUST102606,33,21.02,month to month,Fiber optic,Mailed check,no,0
10449,CUST106140,11,100.48,One year,DSL,Bank transfer,no,0
10450,CUST108343,29,69.04,Month-to-month,Fiber optic,Credit card,no,0
10451,CUST101801,22,70.06,Month-to-month,Fiber optic,Electronic check,no,0
10452,CUST109293,41,70.31,Month-to-month,Fiber optic,Mailed check,no,0
10453,CUST110345,18,70.06,Month-to-month,DSL,Credit card,yes,1
10454,CUST103170,40,23.18,Month-to-month,Fiber optic,Credit card,no,0
10455,CUST102690,0,71.0,One year,,Credit card,no,0
10456,CUST108214,21,90.17,Month-to-month,Fiber optic,Electronic check,yes,1
10457,CUST103054,11,31.23,Two year,,Bank transfer,yes,1
10458,CUST110415,5,114.58,Month-to-month,Fiber optic,Bank transfer,yes,1
10459,CUST100483,11,9999.0,Month-to-month,DSL,Electronic check,yes,1
10460,CUST108810,20,111.42,One year,No,Bank transfer,no,0
10461,CUST107026,14,101.61,One year,Fiber optic,Bank transfer,no,0
10462,CUST105173,18,42.43,Month-to-month,DSL,Electronic check,no,0
10463,CUST102285,19,100.93,One year,,Mailed check,no,0
10464,CUST105435,20,78.47,Month-to-month,DSL,Electronic check,no,0
10465,CUST108144,21,28.13,One year,No,Credit card,no,0
10466,CUST105988,8,49.43,One year,Fiber optic,Electronic check,yes,1
10467,CUST104959,6,83.25,Month-to-month,DSL,Electronic check,yes,1
10468,CUST106871,8,55.95,One year,DSL,Credit card,no,0
10469,CUST101672,40,117.68,month to month,Fiber optic,Mailed check,no,0
10470,CUST102594,8,21.02,Two year,Fiber optic,Credit card,no,0
10471,CUST101320,12,57.53,Month-to-month,DSL,Electronic check,no,0
10472,CUST109041,30,34.93,One year,No,Electronic check,no,0
10473,CUST100691,31,53.97,Month-to-month,DSL,Mailed check,no,0
10474,CUST105497,16,20.15,Two year,DSL,Mailed check,no,0
10475,CUST100838,5,115.3,Month-to-month,DSL,Electronic check,no,0
10476,CUST105718,2,21.6,,Fiber optic,Bank transfer,yes,1
10477,CUST109611,12,114.39,Month-to-month,DSL,Credit card,yes,1
10478,CUST103492,81,61.96,Two year,No,Electronic check,no,0
10479,CUST100655,9,68.11,One year,DSL,Mailed check,no,0
10480,CUST103953,24,51.61,Month-to-month,Fiber optic,Credit card,yes,1
10481,CUST107886,51,118.52,Two year,Fiber optic,Credit card,no,0
10482,CUST108096,17,113.49,One year,Fiber optic,Bank transfer,yes,1
10483,CUST102638,19,52.61,Month-to-month,DSL,Bank transfer,yes,1
10484,CUST110479,27,76.84,Month-to-month,Fiber optic,Credit card,no,0
10485,CUST107891,33,88.54,Month-to-month,No,Credit card,no,0
10486,CUST101245,20,85.82,Month-to-month,Fiber optic,Bank transfer,yes,1
10487,CUST102272,10,83.5,Month-to-month,Fiber optic,Bank transfer,no,0
