CustomerID,TenureMonths,MonthlyCharges,ContractType,InternetService,PaymentMethod,Churn
CUST100393,28.0,112.88,Month-to-month,DSL,Mailed check,Yes
CUST101071,11.0,22.72,One year,Fiber optic,Credit card,No
CUST105154,14.0,101.85,One year,,Credit card,No
CUST107360,11.0,36.09,Month-to-month,Fiber optic,Mailed check,No
CUST106915,20.0,29.84,Two year,DSL,Credit card,Yes
CUST109790,12.0,95.78,Month-to-month,No,Credit card,No
CUST102704,6.0,38.55,Month-to-month,Fiber optic,Bank transfer,Yes
CUST110449,21.0,66.74,One year,No,Mailed check, yes
CUST102797,15.0,117.49,Month-to-month,DSL,Bank transfer,No
CUST108838,7.0,40.65,Month-to-month,DSL,Mailed check,No
CUST110808,18.0,51.08,Two year,Fiber optic,Electronic check,No
CUST106884,16.0,37.77,Month-to-month,Fiber optic,Mailed check,No
CUST107577,58.0,81.49,Month-to-month,No, electronic check ,No
CUST103537,9.0,26.97,Month-to-month,Fiber optic,Credit card,No
CUST107451,22.0,54.34,One year,DSL,Mailed check,No
CUST107095,27.0,91.65,Month-to-month,DSL,Mailed check,
CUST107709,8.0,49.01,Two year,DSL,Mailed check,No
CUST110734,5.0,92.32,One year,DSL,Mailed check,No
CUST102757,23.0,73.99,Month-to-month,DSL,Mailed check,No
CUST100072,43.0,54.12,Month-to-month,No,Mailed check,Yes
CUST101747,21.0,47.75,Month-to-month,DSL,Credit card,No
CUST102376,32.0,93.04,Two year,Fiber optic,Credit card,No
CUST110519,9.0,117.79,Month-to-month,Fiber optic,Credit card,NO 
CUST102631,26.0,45.93,Month-to-month,No,Electronic check,No
CUST102595,4.0,89.75,Month-to-month,No,Mailed check,No
CUST104534,2.0,119.71,Two year,DSL,Bank transfer,Yes
CUST102477,26.0,76.93,Month-to-month,Fiber optic,Bank transfer,Yes
CUST105245,14.0,51.37,Month-to-month,No,Credit card,NO 
CUST110250,2.0,55.64,Two year,No,Credit card,No
CUST102228,6.0,47.27,,No,Credit card,No
CUST106601,12.0,26.7,Month-to-month,Fiber optic,Credit card,No
CUST101366,12.0,115.75,Month-to-month,Fiber optic,Credit card,Yes
CUST107988,6.0,,Month-to-month,Fiber optic,Credit card,No
CUST103441,11.0,59.84,Month-to-month,No,Mailed check,No
CUST105919,34.0,,One year,DSL,Credit card,No
CUST108066,N/A,60.96,One year,Fiber optic,Mailed check,No
CUST110387,1.0,unknown,One year,No,Mailed check,Yes
CUST103007,32.0,103.28,Two year,DSL,,Yes
CUST101839,42.0,112.09,One year,Fiber optic,Credit card,No
CUST107919,22.0,79.4,,No,Bank transfer,No
CUST107644,99.0,,One year,Fiber optic,Bank transfer,No
CUST110298,32.0,66.49,Month-to-month,Fiber optic,Electronic check,No
CUST103029,17.0,102.68,Month-to-month,No,Bank transfer,Yes
CUST102471,6.0,99.34,One year,Fiber optic,Bank transfer,No
CUST106316,28.0,42.4,month to month,Fiber optic,Mailed check,No
CUST107406,16.0,71.97,One year,,Electronic check,No
CUST101577,24.0,90.31,Month-to-month,Fiber optic,Mailed check,No
CUST102073,25.0,53.88,Month-to-month,Fiber optic,Mailed check,No
CUST110781,58.0,101.9,One year,Fiber optic,Bank transfer,No
CUST100672,37.0,112.67,Month-to-month,DSL,Mailed check,No
CUST104387,40.0,72.68,Month-to-month,DSL,Credit card,No
CUST103835,2.0,32.47,month to month,DSL,Electronic check,NO 
CUST103668,,95.87,Month-to-month,,Mailed check,No
CUST110256,15.0,21.7,One year,DSL,Electronic check,No
CUST104820,36.0,115.44,,Fiber optic,Bank transfer,Yes
CUST101951,7.0,63.07,Month-to-month,No,Bank transfer,No
CUST102479,36.0,94.59,Month-to-month,DSL,Credit card,No
CUST104843,20.0,,Month-to-month,No,Credit card,No
CUST108201,,37.06,Month-to-month,Fiber optic,Bank transfer,Yes
CUST105417,28.0,72.39,Month-to-month,DSL,Mailed check,Yes
CUST109568,58.0,114.25,Two year,DSL,,No
CUST105745,41.0,96.41,Month-to-month,No,Electronic check,No
CUST107782,22.0,101.0,Month-to-month,DSL,Credit card,No
CUST108969,57.0,34.14,Month-to-month,DSL,Bank transfer,Yes
CUST105059,18.0,57.72,Two year,Fiber optic,Electronic check,No
CUST100644,19.0,109.2,One year,Fiber optic,Mailed check,No
CUST109595,36.0,100.65,Two year,Fiber optic,Mailed check,No
CUST107116,25.0,118.77,Two year,No,Bank transfer,Yes
CUST108592,34.0,59.9,Two year,Fiber optic,Credit card,No
CUST102310,26.0,72.8,Month-to-month,Fiber optic,Mailed check,Yes
CUST104067,28.0,67.49,Month-to-month,Fiber optic,Bank transfer,No
CUST109239,33.0,57.5,Month-to-month,DSL,Bank transfer,No
CUST108400,2.0,106.37,One year,DSL,Bank transfer,Yes
CUST105250,35.0,94.85,One year,Fiber optic,Credit card,Yes
CUST110650,2.0,116.2,,No,Credit card,No
CUST109741,18.0,83.2,Two year,Fiber optic,Electronic check,No
CUST100975,38.0,59.51,Month-to-month,Fiber optic,Mailed check,No
CUST109048,45.0,77.43,Month-to-month,No,Credit card,No
CUST101584,23.0,53.4,Month-to-month,No,Electronic check,No
CUST108051,36.0,20.9,Month-to-month,DSL,Bank transfer,No
CUST104488,10.0,,Month-to-month,No,Credit card,
CUST109980,35.0,40.68,Two year,DSL,Electronic check,No
CUST108460,27.0,26.73,Two year,Fiber optic,Electronic check,No
CUST106744,27.0,36.7,One year,DSL,Credit card,No
CUST105180,14.0,39.18,Month-to-month,Fiber optic,Mailed check,No
CUST100673,4.0,61.21,Month-to-month,Fiber optic, electronic check ,No
CUST110614,69.0,56.41,Two year,DSL,Credit card,NO 
CUST109403,32.0,unknown,Two year,No,Electronic check,Yes
CUST105664,16.0,110.46,Month-to-month,,Credit card,Yes
CUST107448,53.0,unknown,,DSL,Mailed check,No
CUST108082,62.0,30.54,One year,No,Electronic check,No
CUST103166,13.0,,One year,,Bank transfer,
CUST109786,28.0,58.13,Month-to-month,DSL,Bank transfer,Yes
CUST100297,9.0,85.22,Month-to-month,No,Bank transfer,No
CUST106853,6.0,100.47,Month-to-month,No,Mailed check,NO 
CUST103973,21.0,27.14,Two year,DSL,Mailed check,Yes
CUST106263,20.0,40.23,Month-to-month,DSL,Electronic check,No
CUST110837,36.0,48.74,Month-to-month,No,Credit card,No
CUST104279,44.0,80.12,Month-to-month,Fiber optic,Electronic check,No
CUST100300,12.0,105.22,Two year,No,Mailed check,No
CUST101965,19.0,69.87,Two year,Fiber optic,Electronic check, yes
CUST106225,41.0,107.15,,Fiber optic,Credit card,No
CUST107097,47.0,73.3,One year,DSL,,Yes
CUST109380,11.0,46.64,Two year,Fiber optic,Bank transfer,No
CUST102969,,43.46,Month-to-month,DSL,Mailed check,No
CUST102317,30.0,53.1,One year,Fiber optic,Mailed check,Yes
CUST100446,26.0,86.4,Two year,No,Bank transfer,No
CUST109508,12.0,63.39,Month-to-month,No,,No
CUST105751,13.0,,Two year,Fiber optic,Electronic check,Yes
CUST105574,16.0,43.51,Month-to-month,Fiber optic,Electronic check,No
CUST100162,8.0,80.91,month to month,No,Bank transfer,No
CUST110505,8.0,77.25,Month-to-month,Fiber optic,Mailed check,
CUST101019,1.0,34.99,Two year,DSL,Electronic check,No
CUST102293,10.0,102.09,Two year,No,Credit card,No
CUST110653,5.0,34.47,One year,No,Credit card,Yes
CUST110118,104.0,20.7,Month-to-month,No,Credit card,No
CUST107058,22.0,25.5,Month-to-month,DSL,Bank transfer,No
CUST106679,N/A,,Two year,Fiber optic,Bank transfer,NO 
CUST106363,18.0,60.74,Month-to-month,,Credit card,Yes
CUST101835,19.0,50.62,Month-to-month,No,Bank transfer,Yes
CUST102927,15.0,70.78,Two year,DSL,Mailed check,Yes
CUST103638,24.0,64.46,Two year,Fiber optic,Bank transfer,No
CUST103901,10.0,53.46,Two year,No,Mailed check,No
CUST100306,3.0,75.94,Month-to-month,DSL,Mailed check,No
CUST100566,,98.14,Month-to-month,DSL,Credit card,No
CUST101930,29.0,92.56,Month-to-month,Fiber optic,Mailed check,Yes
CUST108596,0.0,57.96,One year,Fiber optic,Credit card,Yes
CUST106614,18.0,45.76,Month-to-month,,Credit card,Yes
CUST110296,10.0,54.78,Month-to-month,Fiber optic,Credit card,No
CUST104633,12.0,56.89,Month-to-month,Fiber optic,Credit card,No
CUST107720,19.0,111.04,Month-to-month,Fiber optic,Mailed check,No
CUST101234,24.0,96.41,One year,DSL,Credit card,No
CUST108298,53.0,21.87,Month-to-month,DSL,Credit card,No
CUST107756,13.0,118.88,One year,Fiber optic,Bank transfer,No
CUST103967,15.0,48.55,One year,No,Mailed check,No
CUST107238,22.0,63.45,Two year,Fiber optic,Mailed check,Yes
CUST104997,54.0,41.85,Month-to-month,DSL,Mailed check,No
CUST104776,44.0,23.92,Month-to-month,Fiber optic,Credit card,No
CUST110910,12.0,77.74,Two year,No,Credit card,Yes
CUST106832,7.0,80.18,Month-to-month,Fiber optic,Bank transfer,No
CUST104677,29.0,39.57,Month-to-month,Fiber optic,Credit card,No
CUST109706,,40.33,Month-to-month,DSL,Mailed check,No
CUST108687,19.0,117.5,Month-to-month,,Credit card,No
CUST107379,20.0,116.9,,DSL,Credit card,No
CUST100045,55.0,41.4,One year,DSL,Electronic check,
CUST100319,12.0,57.03,Month-to-month,DSL,Electronic check,No
CUST108097,20.0,22.59,One year,DSL,Electronic check,No
CUST105970,N/A,23.47,Month-to-month,No,Mailed check,No
CUST102551,20.0,51.13,Month-to-month,Fiber optic,Credit card,Yes
CUST109344,28.0,20.86,Month-to-month,No,Bank transfer,No
CUST103865,15.0,55.92,Month-to-month,DSL,Bank transfer,No
CUST109454,36.0,81.16,Month-to-month,No,Bank transfer,No
CUST106637,15.0,59.99,Two year,Fiber optic,Electronic check,No
CUST104526,23.0,25.05,Month-to-month,No,Bank transfer,
CUST104209,7.0,69.03,Month-to-month,Fiber optic,Mailed check,No
CUST104417,10.0,52.61,One year,DSL,Electronic check,No
CUST103195,6.0,33.42,Month-to-month,Fiber optic,,No
CUST104437,14.0,98.57,Month-to-month,No,Electronic check,No
CUST100256,19.0,39.33,Month-to-month,DSL,Credit card,No
CUST106590,10.0,115.11,One year,,Electronic check,No
CUST110510,98.0,38.41,Month-to-month,Fiber optic,Mailed check,No
CUST103719,30.0,28.77,Month-to-month,No,Credit card,Yes
CUST107825,24.0,54.76,Month-to-month,Fiber optic,Mailed check,No
CUST109675,31.0,36.91,Month-to-month,Fiber optic,Bank transfer,No
CUST103676,8.0,23.21,One year,Fiber optic,Mailed check,No
CUST104769,81.0,37.42,Month-to-month,DSL,Mailed check,No
CUST103453,39.0,84.03,One year,Fiber optic,Credit card,Yes
CUST110122,20.0,23.79,Month-to-month,No,Bank transfer,No
CUST104358,13.0,41.42,One year,DSL,Bank transfer, yes
CUST110835,12.0,102.9,One year,DSL,Electronic check,Yes
CUST102064,N/A,52.87,Month-to-month,Fiber optic,Credit card,Yes
CUST105811,10.0,44.68,Two year,No, electronic check ,No
CUST107555,12.0,28.79,Two year,Fiber optic,Bank transfer,No
CUST109511,11.0,28.59,Two year,DSL,Mailed check,No
CUST108324,1.0,90.06,Month-to-month,Fiber optic,Mailed check,No
CUST109441,20.0,unknown,Month-to-month,DSL,,
CUST109819,26.0,34.94,Month-to-month,Fiber optic,Electronic check,No
CUST100819,20.0,76.15,Month-to-month,Fiber optic,Electronic check,No
CUST108357,28.0,68.8,month to month,No,Bank transfer,No
CUST106846,,45.25,,DSL,Electronic check,Yes
CUST104575,35.0,57.44,,No,Electronic check,No
CUST110787,4.0,91.41,Month-to-month,Fiber optic,Mailed check,No
CUST100749,N/A,103.88,Month-to-month,No,Electronic check,NO 
CUST108868,33.0,87.55,Two year,DSL,Electronic check,No
CUST106611,23.0,88.06,,DSL,Credit card,Yes
CUST106491,9.0,28.85,One year,,Bank transfer,Yes
CUST103494,,20.82,Month-to-month,DSL,Electronic check,No
CUST100456,38.0,110.04,One year,DSL,Electronic check,Yes
CUST102222,,90.48,One year,Fiber optic,Credit card,No
CUST107840,15.0,39.31,One year,Fiber optic,Mailed check,No
CUST102530,12.0,115.24,Two year,Fiber optic,Electronic check, yes
CUST100750,16.0,68.06,month to month,Fiber optic,Mailed check,No
CUST108758,11.0,111.01,Month-to-month,Fiber optic,Bank transfer,No
CUST100109,9.0,95.94,Month-to-month,DSL,Bank transfer,No
CUST106278,19.0,50.47,Month-to-month,DSL,Bank transfer,No
CUST100350,3.0,40.59,One year,DSL,Mailed check,
CUST109393,29.0,unknown,One year,DSL,Bank transfer,No
CUST103497,5.0,68.47,One year,Fiber optic,Bank transfer,Yes
CUST107796,16.0,,,,Bank transfer,No
CUST110918,,98.76,Two year,Fiber optic,Credit card,No
CUST110066,,89.95,Month-to-month,DSL,Electronic check,No
CUST108348,23.0,28.85,Month-to-month,DSL,Bank transfer,Yes
CUST103297,1.0,86.85,Month-to-month,No,Credit card,No
CUST104541,17.0,42.32,,DSL,Electronic check,
CUST105344,39.0,24.13,Month-to-month,Fiber optic,Bank transfer,No
CUST104165,24.0,105.67,Month-to-month,,Electronic check,No
CUST109731,18.0,21.58,Month-to-month,DSL,Credit card,Yes
CUST104273,81.0,103.89,Month-to-month,No,Mailed check,No
CUST110826,65.0,41.14,Month-to-month,Fiber optic,Mailed check,No
CUST110490,42.0,51.25,,No,Mailed check,No
CUST108738,64.0,42.82,Two year,DSL,Mailed check,No
CUST108098,4.0,41.74,One year,Fiber optic,Mailed check,No
CUST100467,41.0,102.32,Month-to-month,, electronic check ,NO 
CUST106320,65.0,107.23,Month-to-month,Fiber optic,,No
CUST104922,50.0,37.9,,Fiber optic,Bank transfer,No
CUST107153,24.0,116.1,One year,DSL,Mailed check,Yes
CUST104773,26.0,60.52,Two year,Fiber optic,Credit card,No
CUST103591,45.0,92.67,Month-to-month,Fiber optic,Electronic check,No
CUST108667,61.0,113.75,Month-to-month,Fiber optic,Mailed check,Yes
CUST103408,14.0,59.18,Month-to-month,Fiber optic,Bank transfer,
CUST100708,26.0,30.4,Two year,No,Bank transfer, yes
CUST102791,33.0,40.97,Month-to-month,Fiber optic,Mailed check,No
CUST100117,4.0,64.66,,No,Electronic check,No
CUST109647,5.0,116.14,Month-to-month,No,Bank transfer,No
CUST108387,,83.05,One year,No,Credit card,No
CUST105535,44.0,87.79,Month-to-month,DSL,Electronic check,No
CUST105065,58.0,97.54,Month-to-month,Fiber optic,Mailed check,Yes
CUST108639,30.0,69.67,Month-to-month,Fiber optic,Mailed check,Yes
CUST109866,6.0,88.84,Month-to-month,Fiber optic,Credit card,Yes
CUST110825,18.0,99.54,Month-to-month,DSL,Mailed check,Yes
CUST108829,9.0,107.76,,Fiber optic,Mailed check,No
CUST110985,,116.39,Two year,No,Bank transfer,No
CUST109688,11.0,,Two year,Fiber optic,,Yes
CUST109151,29.0,33.07,One year,DSL,Credit card,No
CUST110398,10.0,30.71,Month-to-month,DSL,Bank transfer,No
CUST109881,23.0,41.94,Month-to-month,DSL,,No
CUST102771,13.0,51.98,month to month,No,Bank transfer,No
CUST102529,6.0,85.44,Month-to-month,Fiber optic,Credit card,No
CUST102395,67.0,107.2,One year,No,Bank transfer,No
CUST100969,26.0,79.75,Month-to-month,No,Credit card,Yes
CUST106361,116.0,68.7,Month-to-month,DSL,Electronic check,No
CUST108046,10.0,68.45,Month-to-month,DSL,Credit card,No
CUST110115,5.0,44.81,Month-to-month,DSL,Electronic check,Yes
CUST109776,44.0,119.53,month to month,DSL,Bank transfer, yes
CUST107739,74.0,99.64,Month-to-month,DSL,Credit card,No
CUST110004,27.0,42.04,Month-to-month,Fiber optic,Credit card,No
CUST107050,,43.87,Two year,Fiber optic,Mailed check,No
CUST108852,22.0,52.09,Month-to-month,DSL,Bank transfer,Yes
CUST109898,19.0,74.44,Two year,DSL,Mailed check,
CUST109539,18.0,56.34,Month-to-month,Fiber optic,Mailed check,No
CUST100002,16.0,53.69,Month-to-month,Fiber optic,Bank transfer,Yes
CUST100977,18.0,29.69,Two year,DSL,Mailed check,No
CUST105694,69.0,119.74,Month-to-month,DSL,Electronic check,No
CUST108896,21.0,82.51,Two year,Fiber optic,Bank transfer,No
CUST107859,2.0,119.38,One year,No,,NO 
CUST101666,65.0,76.04,One year,Fiber optic,Mailed check,No
CUST103844,42.0,21.28,Month-to-month,Fiber optic,Bank transfer,No
CUST108499,13.0,56.8,One year,DSL,Credit card,No
CUST102577,31.0,65.52,,DSL,Electronic check,No
CUST105680,19.0,47.46,Month-to-month,DSL,Electronic check,Yes
CUST101391,25.0,109.68,One year,Fiber optic,,No
CUST110388,16.0,53.56,Two year,DSL,Credit card,No
CUST102964,19.0,50.25,Two year,,Mailed check,No
CUST104627,49.0,33.74,Month-to-month,,Electronic check,No
CUST103577,2.0,77.8,Month-to-month,Fiber optic,Electronic check,No
CUST109038,63.0,24.21,Month-to-month,No,Credit card,NO 
CUST105033,,52.36,One year,No,Bank transfer,No
CUST101856,17.0,89.96,One year,Fiber optic,Electronic check,Yes
CUST109468,17.0,36.23,Month-to-month,DSL,Electronic check,Yes
CUST101857,27.0,,,DSL,Electronic check,No
CUST105921,66.0,111.2,One year,Fiber optic,Credit card,Yes
CUST106506,2.0,31.21,Two year,DSL,Electronic check,No
CUST104019,19.0,88.0,Month-to-month,Fiber optic,,Yes
CUST102678,1.0,113.4,Month-to-month,No,Electronic check,Yes
CUST100509,35.0,25.46,month to month,Fiber optic,Credit card,No
CUST104880,22.0,112.71,Month-to-month,Fiber optic,Bank transfer,No
CUST109474,44.0,87.8,Month-to-month,Fiber optic,Credit card,Yes
CUST102054,17.0,9999.0,,Fiber optic,Credit card,No
CUST107920,11.0,21.25,Two year,DSL,Mailed check,No
CUST103131,8.0,58.64,One year,DSL,Mailed check,No
CUST110895,,45.33,Month-to-month,DSL,Bank transfer,No
CUST104261,14.0,62.32,Two year,Fiber optic,,Yes
CUST110784,4.0,23.51,Month-to-month,Fiber optic,Electronic check,No
CUST109437,11.0,25.7,One year,DSL,Bank transfer,No
CUST101704,N/A,65.54,Month-to-month,Fiber optic,Mailed check,No
CUST105561,22.0,57.83,Two year,No,Credit card,No
CUST106717,36.0,61.16,,Fiber optic,Credit card,No
CUST110880,23.0,68.67,One year,DSL,Bank transfer,Yes
CUST110018,14.0,78.62,Month-to-month,No,Bank transfer,
CUST108608,37.0,64.5,Two year,Fiber optic,Credit card,No
CUST106966,5.0,118.39,One year,Fiber optic,Mailed check,No
CUST103935,20.0,58.66,Month-to-month,Fiber optic,Mailed check,No
CUST104149,14.0,58.72,Two year,No,Electronic check,Yes
CUST104090,8.0,101.34,Month-to-month,Fiber optic,Bank transfer,NO 
CUST103773,12.0,109.09,Two year,No,Bank transfer,No
CUST107300,N/A,43.76,Month-to-month,DSL,Electronic check,No
CUST109053,16.0,30.56,Two year,No,Mailed check,Yes
CUST106186,13.0,57.4,Two year,Fiber optic,Electronic check,NO 
CUST108845,16.0,104.21,One year,Fiber optic,Electronic check,No
CUST104889,1.0,35.6,One year,DSL,Bank transfer,No
CUST104115,,65.46,Month-to-month,No,Electronic check,No
CUST103831,14.0,69.49,Month-to-month,Fiber optic,Mailed check,No
CUST103541,25.0,66.76,One year,No,Bank transfer,No
CUST105285,46.0,102.05,Month-to-month,DSL,Electronic check,No
CUST107783,49.0,,Two year,DSL,Bank transfer,No
CUST109291,17.0,99.25,Month-to-month,Fiber optic,,No
CUST104944,15.0,119.09,Month-to-month,Fiber optic,Bank transfer,Yes
CUST103614,7.0,107.59,Month-to-month,,Electronic check,No
CUST107269,43.0,40.57,Two year,No,Credit card,No
CUST102598,38.0,80.67,month to month,Fiber optic,Mailed check,Yes
CUST100674,8.0,94.05,Two year,No,Mailed check,No
CUST108335,34.0,37.06,Month-to-month,,Credit card,No
CUST107126,6.0,30.56,Two year,Fiber optic,Electronic check,NO 
CUST104531,0.0,62.44,Month-to-month,Fiber optic,Electronic check,Yes
CUST104034,23.0,54.39,Month-to-month,Fiber optic,,No
CUST105456,19.0,107.67,Month-to-month,Fiber optic,Bank transfer,No
CUST109480,25.0,118.71,Month-to-month,Fiber optic,Electronic check,Yes
CUST104715,38.0,100.84,Month-to-month,DSL,Credit card,No
CUST110520,25.0,86.07,Two year,Fiber optic,Bank transfer,No
CUST103518,16.0,50.55,Month-to-month,Fiber optic,Electronic check,No
CUST103642,24.0,74.27,Month-to-month,Fiber optic,Electronic check,No
CUST103687,,47.42,Month-to-month,DSL,Credit card,Yes
CUST103476,7.0,66.16,Month-to-month,No,Credit card,No
CUST109240,21.0,63.11,Month-to-month,Fiber optic,Electronic check,
CUST101833,72.0,118.91,Month-to-month,DSL,Mailed check,No
CUST107631,48.0,56.55,Two year,No,Electronic check,No
CUST107568,33.0,84.46,One year,Fiber optic,Mailed check,NO 
CUST101028,24.0,119.91,Month-to-month,DSL,Credit card,
CUST101882,14.0,34.21,One year,Fiber optic,Credit card,No
CUST106329,12.0,90.84,Month-to-month,No,Electronic check,No
CUST107342,22.0,84.13,Two year,DSL,Bank transfer,Yes
CUST105458,16.0,22.24,One year,DSL,Credit card,No
CUST107214,9.0,79.84,Two year,No,Electronic check,No
CUST110805,13.0,88.76,Month-to-month,DSL,Bank transfer,No
CUST103194,14.0,30.67,Month-to-month,,Credit card,No
CUST104835,43.0,unknown,Two year,Fiber optic,Mailed check,Yes
CUST110547,22.0,83.79,One year,No,Credit card,Yes
CUST110715,26.0,70.06,One year,No,Electronic check,
